Daily River Authority trends for Gummanur from 01-Jan-2009 to 31-Dec-2014,,,,,
,,,,,
Dates,Last 10 Year Average (Flow in cumecs),Last Year (Flow in cumecs),Current Year (Flow in cumecs),Level (m),
23-Aug-11,9.76560473,2.3447933,27.32461,491.44,
24-Aug-11,9.57866773,2.1356773,22.123384,491.42,
25-Aug-11,6.5192265,4.510593,20.24643,491.4,
26-Aug-11,6.17278295,17.392231,4.0940595,491.25,
27-Aug-11,9.42022943,18.026012,4.0186253,491.25,
28-Aug-11,10.8505026,17.676443,11.34,491.33,
29-Aug-11,13.7378247,16.92,20.179546,491.4,
30-Aug-11,15.76239455,10.622174,16.827375,491.35,
31-Aug-11,9.76281136,9.075287,4.204,491.25,
01-Sep-11,10.2661067,5.616047,2.655,491.22,
02-Sep-11,5.89544873,2.5699503,4.137545,491.24,
03-Sep-11,9.56240012,0.747,3.8719056,491.24,
04-Sep-11,12.7698701,5.747578,3.118,491.23,
05-Sep-11,10.35536328,7.4,11.365472,491.33,
06-Sep-11,10.03846677,9.277345,2.441,491.21,
07-Sep-11,29.56371858,10.193155,5.4778576,491.27,
08-Sep-11,13.39090315,9.962465,4.006743,491.25,
09-Sep-11,8.81206382,4.67788,1.3706955,491.19,
10-Sep-11,7.1772408,1.67,4.178713,491.24,
11-Sep-11,9.58323505,0.669,3.118,491.23,
12-Sep-11,9.58505982,0.669,0.085,491.1,
13-Sep-11,7.43940907,0.669,0.063,491.1,
14-Sep-11,6.76481243,1.67,0.178,491.12,
15-Sep-11,9.72211915,3.8167915,10.8,491.33,
16-Sep-11,27.519389,1.43,23.22718,491.39,
17-Sep-11,19.9680876,0.829,19.136005,491.4,
18-Sep-11,12.5328937,0.404,13.05,491.35,
19-Sep-11,13.068046,0.173,16.953922,491.35,
20-Sep-11,8.77186156,0.018,5.4437246,491.31,
21-Sep-11,8.55849944,6.2420034,4.195991,491.25,
22-Sep-11,13.40820846,6.2899876,19.817741,491.4,
23-Sep-11,12.03616316,5.3426266,19.77963,491.44,
24-Sep-11,10.8744945,6.228685,17.150618,491.35,
25-Sep-11,12.7524832,10.123832,8.348,491.31,
26-Sep-11,11.04833686,8.668,3.8039274,491.23,
27-Sep-11,8.31170636,7.673371,2.7536926,491.21,
28-Sep-11,9.5114045,16.902231,4.621814,491.26,
29-Sep-11,9.11095347,20.075567,4.537752,491.26,
30-Sep-11,7.82481064,19.806053,3.583736,491.25,
01-Oct-11,6.54280303,12.88,5.4038353,491.29,
02-Oct-11,7.5571,12.88,7.471,491.3,
03-Oct-11,7.15381112,12.88,5.7792892,491.31,
04-Oct-11,11.76511386,6.759733,20.99654,491.41,
05-Oct-11,12.6124344,3.966,17.428686,491.37,
06-Oct-11,11.85766757,2.9708147,14.89,491.37,
07-Oct-11,17.47404847,4.6600857,17.220404,491.37,
08-Oct-11,10.763442,23.340527,16.416893,491.35,
09-Oct-11,11.30818707,22.774471,19.77,491.4,
10-Oct-11,10.68258726,15.34,19.8533,491.4,
11-Oct-11,11.7715791,21.582056,16.877491,491.39,
12-Oct-11,13.2395485,20.459497,28.452341,491.44,
13-Oct-11,16.3666783,7.1891103,77.7586,491.67,
14-Oct-11,18.81242096,6.815595,76.518715,491.65,
15-Oct-11,18.7432721,6.836,28.467937,491.44,
16-Oct-11,35.36674925,7.2643995,26.34,491.44,
17-Oct-11,22.43198761,11.08,28.46067,491.44,
18-Oct-11,14.07861851,24.911095,5.4932036,491.3,
19-Oct-11,18.5674302,9.574827,5.218958,491.29,
20-Oct-11,18.83324,8.948406,5.119703,491.27,
21-Oct-11,18.28328566,7.5544176,5.163914,491.28,
22-Oct-11,19.2065279,3.57,5.155036,491.28,
23-Oct-11,50.871013,0.829,6.648,491.29,
24-Oct-11,229.5520092,0.829,5.7473044,491.3,
25-Oct-11,25.85370028,0.669,10.8,491.33,
26-Oct-11,32.50395625,0.404,13.05,491.35,
27-Oct-11,26.51198977,2.018633,15.735862,491.38,
28-Oct-11,28.87591147,5.649005,16.404404,491.39,
29-Oct-11,23.94390485,4.977197,15.943162,491.38,
30-Oct-11,15.87510588,3.9024792,14.26,491.36,
31-Oct-11,14.6528862,3.57,13.552408,491.35,
01-Nov-11,17.2181805,8.850093,16.967796,491.4,
02-Nov-11,40.1407021,17.08235,17.219671,491.4,
03-Nov-11,24.95168764,16.057796,17.006344,491.4,
04-Nov-11,16.71309706,15.608258,13.693621,491.35,
05-Nov-11,17.34082655,16.92,14.203187,491.38,
06-Nov-11,17.2209746,15.757381,40.64,491.52,
07-Nov-11,14.22259195,18.6,24.63,491.43,
08-Nov-11,15.34300733,34.328793,17.252378,491.41,
09-Nov-11,15.2020458,33.529694,16.483765,491.39,
10-Nov-11,14.62328963,38.473404,10.29,491.32,
11-Nov-11,12.58006989,36.236984,5.5759606,491.3,
12-Nov-11,11.64751363,30.385826,5.188401,491.27,
13-Nov-11,9.950567,23.378115,5.881,491.27,
14-Nov-11,9.88361276,16.92,5.175191,491.27,
15-Nov-11,10.67598339,25.087559,4.3588557,491.25,
16-Nov-11,9.2845675,20.090593,2.655,491.22,
17-Nov-11,7.75860281,19.18,4.3439584,491.24,
18-Nov-11,7.41312423,20.325607,4.5956388,491.25,
19-Nov-11,9.38719458,18.839115,5.3235598,491.27,
20-Nov-11,9.92140636,22.640919,5.881,491.27,
21-Nov-11,9.65833054,21.59,5.4313574,491.27,
22-Nov-11,8.33417587,16.061058,5.2584414,491.26,
23-Nov-11,12.54175836,33.116592,5.0814366,491.26,
24-Nov-11,11.64439683,15.117639,5.2859983,491.26,
25-Nov-11,12.18771444,12.849537,5.3613214,491.27,
26-Nov-11,10.6857978,12.449152,11.56856,491.31,
27-Nov-11,9.48226444,13.512597,11.34,491.33,
28-Nov-11,9.8007326,13.83,12.917753,491.33,
29-Nov-11,9.35038178,12.48216,12.970713,491.33,
30-Nov-11,8.73931008,8.930506,11.553761,491.31,
01-Dec-11,8.06534545,8.506073,7.807,491.31,
02-Dec-11,8.2499035,9.238712,7.571,491.31,
03-Dec-11,8.12381248,9.298228,6.495961,491.31,
04-Dec-11,8.49699737,8.113046,6.036,491.27,
05-Dec-11,9.59282286,8.433,5.3179884,491.27,
06-Dec-11,7.516063817,8.499244,6.243,491.28,
07-Dec-11,7.03456257,8.481429,5.011729,491.25,
08-Dec-11,7.29822755,8.0790415,6.883451,491.3,
09-Dec-11,8.0471116,8.132528,6.905628,491.3,
10-Dec-11,7.6364851,8.185368,5.979393,491.29,
11-Dec-11,7.83686826,8.090434,6.454,491.29,
12-Dec-11,7.00402351,7.433,5.9641576,491.29,
13-Dec-11,7.15529852,6.4100475,5.173298,491.28,
14-Dec-11,6.60285182,2.704884,6.454,491.29,
15-Dec-11,6.35870752,2.7627556,5.5401783,491.27,
16-Dec-11,6.67405097,9.305767,6.2217317,491.26,
17-Dec-11,6.79088201,8.433,7.0868487,491.29,
18-Dec-11,7.56288819,11.719205,6.454,491.29,
19-Dec-11,7.31424184,9.787,6.0517144,491.26,
20-Dec-11,7.91483085,11.768121,6.043163,491.26,
21-Dec-11,7.3862113,8.419238,5.703241,491.26,
22-Dec-11,7.28386693,2.5487678,3.9041615,491.21,
23-Dec-11,5.65860593,2.050719,3.7297711,491.2,
24-Dec-11,6.08363374,7.610334,3.7930598,491.2,
25-Dec-11,5.5798,6.96,3.564,491.2,
26-Dec-11,6.28026287,6.96,3.3934517,491.2,
27-Dec-11,6.71954521,7.767416,3.5345001,491.2,
28-Dec-11,6.75222013,7.561802,3.4913993,491.2,
29-Dec-11,6.43314665,6.300498,3.1159058,491.2,
30-Dec-11,5.97063904,2.4333494,3.295906,491.2,
31-Dec-11,6.76120925,2.1320982,4.0753913,491.23,77.7586
01-Jan-12,5.57163591,2.1742454,4.192,491.23,
02-Jan-12,5.62277763,2.138,4.0169826,491.23,
03-Jan-12,4.91576625,2.1934023,3.7855165,491.23,
04-Jan-12,4.45073578,1.7167888,3.496336,491.2,
05-Jan-12,4.94289358,6.3937,3.3014865,491.2,
06-Jan-12,8.09659942,7.9039154,3.4859288,491.2,
07-Jan-12,7.14735537,7.7008924,6.5959578,491.27,
08-Jan-12,5.59336753,6.4084945,6.036,491.27,
09-Jan-12,4.94132524,6.505,6.379751,491.27,
10-Jan-12,4.59884334,4.60909,6.995701,491.27,
11-Jan-12,4.32476698,1.235,6.4132123,491.27,
12-Jan-12,4.42033999,1.4994005,5.761575,491.26,
13-Jan-12,5.15854592,1.9947642,5.916286,491.26,
14-Jan-12,5.64255648,4.460231,5.7805324,491.27,
15-Jan-12,4.96563315,4.846,3.417,491.2,
16-Jan-12,4.7734488,4.864,2.025032,491.16,
17-Jan-12,4.58398504,4.7129707,1.4195609,491.13,
18-Jan-12,3.882558644,3.3222818,0.79134244,491.06,
19-Jan-12,3.88335005,4.043644,1.1510105,491.13,
20-Jan-12,3.444494205,3.2739768,0.98960865,491.11,
21-Jan-12,3.313190386,3.3848286,0.9883317,491.11,
22-Jan-12,1.258409614,0.9858245,0.927,491.11,
23-Jan-12,1.202887237,0.867,0.80640864,491.11,
24-Jan-12,1.355946546,0.9545747,0.8905493,491.11,
25-Jan-12,1.5143433,0.91121095,0.96402955,491.12,
26-Jan-12,1.6126,0.77,0.954,491.12,
27-Jan-12,2.38179678,3.06239,1.2185174,491.15,
28-Jan-12,1.722082325,2.5857344,0.95640725,491.12,
29-Jan-12,1.47654366,3.0484047,0.954,491.12,
30-Jan-12,1.8341471,2.922,1.2734952,491.17,
31-Jan-12,2.0967824,2.9225934,1.0616716,491.14,
01-Feb-12,1.87265452,3.3645473,1.0624001,491.14,
02-Feb-12,2.04290889,3.2554843,5.0667276,491.27,
03-Feb-12,1.88968731,2.6857715,3.643319,491.25,
04-Feb-12,1.98251819,3.1925967,3.912279,491.25,
05-Feb-12,1.88950772,3.0791526,2.387,491.2,
06-Feb-12,1.74613393,1.366,1.1396283,491.13,
07-Feb-12,1.92360592,0.897,1.1294938,491.15,
08-Feb-12,1.83880484,2.0667846,1.706,491.17,
09-Feb-12,2.26315466,1.5708604,1.1724226,491.15,
10-Feb-12,3.14230849,1.5300612,1.1592718,491.13,
11-Feb-12,1.99199997,1.4078774,1.0550634,491.14,
12-Feb-12,1.72766942,1.4337026,1.325,491.15,
13-Feb-12,2.04736749,1.497,1.1001066,491.15,
14-Feb-12,2.373687017,0.73149157,0.788,491.12,
15-Feb-12,1.965255806,0.46096566,1.2229247,491.13,
16-Feb-12,1.37567066,0.558,0.999,491.13,
17-Feb-12,1.314712575,0.42942145,1.3174517,491.13,
18-Feb-12,1.218421663,0.34453663,1.2644539,491.12,
19-Feb-12,1.32487461,0.658541,1.362,491.12,
20-Feb-12,1.43008515,0.547,1.2735937,491.12,
21-Feb-12,1.336245185,0.211,1.1194464,491.11,
22-Feb-12,1.59836939,6.973298,1.269118,491.12,
23-Feb-12,1.46359423,4.223935,1.22405,491.1,
24-Feb-12,1.53288395,4.185693,1.1531465,491.11,
25-Feb-12,1.63191019,2.858483,1.2734708,491.12,
26-Feb-12,1.4928265,2.4947283,1.333,491.12,
27-Feb-12,1.41953693,2.654,1.7768351,491.16,
28-Feb-12,1.695240353,2.596977,1.9812658,491.17,
29-Feb-12,1.669190523,2.596977,1.7207675,491.15,
01-Mar-12,1.85530896,7.190963,1.3115306,491.13,
02-Mar-12,1.57191465,6.9755507,1.322299,491.12,
03-Mar-12,1.456194026,6.8098407,1.294797,491.11,
04-Mar-12,1.05246537,1.577612,1.303,491.11,
05-Mar-12,0.929507005,1.2647232,0.47612265,490.95,
06-Mar-12,0.91303737,1.24,0.998,491.06,
07-Mar-12,1.038200504,1.0753436,0.9050112,491.01,
08-Mar-12,1.011228224,1.0208153,0.90036076,491.01,
09-Mar-12,0.884717685,0.83860105,1.1373118,491.13,
10-Mar-12,1.008562592,0.8267544,0.87779444,491.1,
11-Mar-12,0.771102595,0.8406011,0.969,491.11,
12-Mar-12,0.80145823,0.8339104,0.71941036,491.08,
13-Mar-12,0.953867261,0.826,0.28092396,490.95,
14-Mar-12,0.786008937,0.66662866,0.12008752,490.9,
15-Mar-12,0.66084031,0.5788234,0.3180857,490.95,
16-Mar-12,0.620417072,0.71261156,0.452,491.01,
17-Mar-12,0.670543447,0.5763194,0.43087307,491,
18-Mar-12,2.93533117,0.5268469,0.452,491.01,
19-Mar-12,1.252551936,0.57318926,0.7136955,491.05,
20-Mar-12,1.147724805,0.555,0.58796555,491.05,
21-Mar-12,0.952935597,0.5772765,1.0024742,491.1,
22-Mar-12,1.292793526,1.0583949,0.69520146,491.08,
23-Mar-12,0.994851042,1.0583949,0.5414594,491.05,
24-Mar-12,1.040734698,0.36262932,0.4573488,491.04,
25-Mar-12,0.973515023,0.104,0.494,491.02,
26-Mar-12,0.571492513,0.213,0.36917233,491,
27-Mar-12,0.971982378,0.213,0.37718138,491,
28-Mar-12,1.599157451,0.37154263,0.29867488,490.99,
29-Mar-12,4.743030306,0.69265866,0.384668,491,
30-Mar-12,4.20392961,0.5710281,0.3281743,490.96,
31-Mar-12,1.770807675,0.35807738,0.37060535,490.98,
01-Apr-12,2.245189653,0.3618535,0.323,490.98,
02-Apr-12,2.052449383,0,0.37096512,490.98,
03-Apr-12,2.173779445,0,1.084818,491.11,
04-Apr-12,1.048849701,0,1.0768225,491.11,
05-Apr-12,2.8566014,0.5695993,0.938,491.11,
06-Apr-12,1.87764261,0.46119064,0.938,491.11,
07-Apr-12,1.814481244,0.487,0.32912564,490.96,
08-Apr-12,0.62035251,0,0.29,490.96,
09-Apr-12,0.455794014,0.26,1.4411932,491.19,
10-Apr-12,0.37332185,0.26,0.4368273,491.12,
11-Apr-12,0.620045086,0.25164166,0.2720604,491,
12-Apr-12,0.520575912,0.24104708,0.11418664,490.94,
13-Apr-12,0.3445592,0.236,0.127,490.94,
14-Apr-12,0.433016247,0.24916247,0.127,490.94,
15-Apr-12,0.65857087,0.2688982,0.098,490.93,
16-Apr-12,0.534471084,0.286,0.11146024,490.94,
17-Apr-12,0.520945191,0.752,0.102598414,490.93,
18-Apr-12,0.44223516,0.8473516,0,490.89,
19-Apr-12,1.110839154,0.71256334,0,490.89,
20-Apr-12,0.912726406,0.49701476,0,490.88,
21-Apr-12,0.692308005,0.53017175,0,490.87,
22-Apr-12,0.942002655,0.621,0,490.9,
23-Apr-12,0.79729114,0.616,0,490.87,
24-Apr-12,2.14432807,11.51,0,490.88,
25-Apr-12,2.320712669,18.70636,0,490.9,
26-Apr-12,2.22864438,18.198494,0,490.9,
27-Apr-12,3.5225627,18.219221,3.611749,491.3,
28-Apr-12,3.03504234,12.114693,2.3825555,491.28,
29-Apr-12,3.37147086,12.156003,2.114,491.25,
30-Apr-12,3.20212996,5.8009543,9.745028,491.38,
01-May-12,4.42163215,5.877,10.901486,491.38,
02-May-12,6.14150162,2.8884888,21.29855,491.44,
03-May-12,4.07998709,10.691205,12.622215,491.39,
04-May-12,3.68755254,11.891593,13.505166,491.38,
05-May-12,4.4078014,11.968443,17.962322,491.4,
06-May-12,4.689847292,10.547619,16.48,491.41,
07-May-12,5.16710834,11.763017,18.065525,491.4,
08-May-12,3.85854186,11.51,5.476556,491.33,
09-May-12,3.5216627,10.1833515,5.7317815,491.33,
10-May-12,2.52506446,1.3656149,6.4587865,491.34,
11-May-12,2.97573282,1.036193,6.4474297,491.34,
12-May-12,3.29705681,0.205,4.2288284,491.31,
13-May-12,3.00562529,0.024,6.524,491.34,
14-May-12,2.644030507,1.4310195,5.900666,491.32,
15-May-12,2.8572224,1.038,6.24484,491.33,
16-May-12,3.46232016,1.444983,10.25724,491.38,
17-May-12,3.92786906,7.269,10.392008,491.37,
18-May-12,3.9151103,9.68393,9.913354,491.37,
19-May-12,4.44620674,11.807338,14.688305,491.4,
20-May-12,5.1640656,10.429239,13.89,491.39,
21-May-12,5.59275233,6.0453153,15.016854,491.4,
22-May-12,7.8630699,5.555,14.748218,491.4,
23-May-12,7.002739305,1.474621,13.466795,491.4,
24-May-12,5.05244495,1.2630872,12.611957,491.39,
25-May-12,6.00956134,1.7273629,2.0104485,491.24,
26-May-12,5.48377374,1.714415,0.6777298,491.05,
27-May-12,6.09342073,11.844508,0.457,490.99,
28-May-12,6.05603245,11.645298,0.333968,490.95,
29-May-12,4.39845851,8.834,0.3480551,490.96,
30-May-12,4.38027472,6.553,0,490.91,
31-May-12,5.88987662,9.86691,0,490.92,
01-Jun-12,5.81690805,9.22865,0,490.9,
02-Jun-12,9.58221545,12.93316,0,490.93,
03-Jun-12,8.778858436,13.617409,0,490.93,
04-Jun-12,9.40783174,12.363668,0,490.9,
05-Jun-12,10.26156128,12.65,0.6403978,491.05,
06-Jun-12,7.214918974,12.25349,0.67675304,491.05,
07-Jun-12,7.61562199,10.886125,0.7128162,491.06,
08-Jun-12,5.445114295,10.914088,0.76464295,491.06,
09-Jun-12,4.21584259,10.932732,0.6008666,491.05,
10-Jun-12,5.72391847,12.383533,0.594,491.05,
11-Jun-12,7.22337808,12.371721,3.068,491.13,
12-Jun-12,5.26525739,9.801,3.854,491.15,
13-Jun-12,3.87019011,9.955619,3.854,491.15,
14-Jun-12,4.61839509,3.9201512,4.274,491.17,
15-Jun-12,7.96506389,3.8954175,20.528383,491.43,
16-Jun-12,7.59432712,2.857,21.715693,491.44,
17-Jun-12,9.7933148,2.857,23.26,491.46,
18-Jun-12,6.5444244,2.857,4.983313,491.35,
19-Jun-12,6.15791979,6.666,2.9973154,491.29,
20-Jun-12,5.89772258,4.0659075,3.0773118,491.3,
21-Jun-12,4.0327681,2.106,2.777,491.29,
22-Jun-12,5.74043777,0.8106797,2.519378,491.29,
23-Jun-12,4.76731949,0.8610617,2.562907,491.28,
24-Jun-12,2.4064407,0.8929062,1.391,491.22,
25-Jun-12,3.008005074,0.89818764,1.0699977,491.19,
26-Jun-12,4.26056295,0.858,1.087391,491.19,
27-Jun-12,2.215606905,1.5502903,1.2478615,491.22,
28-Jun-12,4.57316333,23.329138,1.1125714,491.2,
29-Jun-12,4.20077265,17.235525,2.177,491.26,
30-Jun-12,3.96462175,16.348454,2.4423623,491.29,
01-Jul-12,4.12987734,16.51433,1.377,491.16,
02-Jul-12,3.504679376,5.5741086,2.047082,491.17,
03-Jul-12,3.57472225,7.349,0.3370898,490.96,
04-Jul-12,2.15462486,4.1034007,0.4145221,490.99,
05-Jul-12,2.41788667,4.1060452,2.021313,491.25,
06-Jul-12,2.34397522,10.300991,1.1094187,491.19,
07-Jul-12,2.398291194,10.335703,0.35185894,490.96,
08-Jul-12,3.23909496,10.297692,0,490.91,
09-Jul-12,6.03940102,10.164446,0,490.91,
10-Jul-12,3.45047252,10.29,0,490.91,
11-Jul-12,5.618514736,5.489128,0,490.88,
12-Jul-12,7.27794948,3.986646,0,490.87,
13-Jul-12,7.82200158,4.163775,0,490.85,
14-Jul-12,6.3078996,4.0964274,0,490.86,
15-Jul-12,6.1341543,4.0556593,0,490.94,
16-Jul-12,3.81160607,4.0342407,0,490.91,
17-Jul-12,4.0139131,3.915,0,490.92,
18-Jul-12,4.54550973,3.15,0.6729603,491.05,
19-Jul-12,10.80788605,1.3657018,0.68815064,491.05,
20-Jul-12,6.92844367,0.8713861,0,490.9,
21-Jul-12,3.569559237,0.91695917,0,490.82,
22-Jul-12,4.630440749,7.864081,0,490.81,
23-Jul-12,5.1777323,5.951727,0,490.77,
24-Jul-12,5.0064849,6.828,0,490.75,
25-Jul-12,7.82024585,3.9911425,0,490.74,
26-Jul-12,3.53267853,0.12,0,490.68,
27-Jul-12,5.39300063,10.492119,0,490.63,
28-Jul-12,5.99115826,10.469227,0,490.6,
29-Jul-12,11.44333514,10.758864,0,490.57,
30-Jul-12,5.59099794,10.42154,0,490.52,
31-Jul-12,4.1996301,8.81,0,490.5,
01-Aug-12,2.6606904,0.685,0,490.46,
02-Aug-12,2.38554363,0.178,0,490.44,
03-Aug-12,4.004995,0.001,0,490.39,
04-Aug-12,4.4251869,1.249,0,490.38,
05-Aug-12,4.30673494,10.419349,0,490.36,
06-Aug-12,3.680615,4.073393,0,490.3,
07-Aug-12,3.00989366,3.628,0,490.27,
08-Aug-12,3.88772987,0.379,0,490.29,
09-Aug-12,3.47721629,4.6547513,0,490.26,
10-Aug-12,3.6858426,14.804426,0,490.3,
11-Aug-12,2.90894644,16.76796,1.38927,491.19,
12-Aug-12,1.42517427,2.88,1.263,491.19,
13-Aug-12,1.45852783,4.018611,0.6361668,491.15,
14-Aug-12,3.52118874,3.628,3.6904228,491.29,
15-Aug-12,5.0973,3.628,1.484,491.2,
16-Aug-12,5.85078301,20.282814,0.5214124,491.15,
17-Aug-12,5.76075457,16.774916,0,490.94,
18-Aug-12,7.4231338,14.552596,0,490.9,
19-Aug-12,9.79241907,20.76117,0,490.92,
20-Aug-12,7.8400168,16.779951,0,491.15,
21-Aug-12,11.616875,19.77,0,490.92,
22-Aug-12,11.5284443,19.77,0,490.86,
23-Aug-12,9.76560473,27.32461,0,490.86,
24-Aug-12,9.57866773,22.123384,0,490.9,
25-Aug-12,6.67206244,20.24643,1.5283594,491.22,
26-Aug-12,6.53998295,4.0940595,3.672,491.27,
27-Aug-12,10.25442943,4.0186253,8.342,491.37,
28-Aug-12,10.9013286,11.34,15.15826,491.44,
29-Aug-12,14.9522141,20.179546,14.051894,491.43,
30-Aug-12,16.83084745,16.827375,11.929529,491.42,
31-Aug-12,10.99329886,4.204,13.017875,491.43,
01-Sep-12,11.4765091,2.655,12.104024,491.42,
02-Sep-12,6.63614873,4.137545,7.407,491.35,
03-Sep-12,10.39660012,3.8719056,8.342,491.37,
04-Sep-12,13.03185779,3.118,2.6198769,491.31,
05-Sep-12,10.6054693,11.365472,2.5010602,491.31,
06-Sep-12,10.29898461,2.441,2.6051784,491.31,
07-Sep-12,29.8095819,5.4778576,2.4586332,491.31,
08-Sep-12,13.61392445,4.006743,2.230213,491.3,
09-Sep-12,8.95506382,1.3706955,1.43,491.26,
10-Sep-12,7.26778196,4.178713,0.9054116,491.23,
11-Sep-12,9.58276435,3.118,0.708293,491.22,
12-Sep-12,9.644261937,0.085,0.59202117,491.2,
13-Sep-12,7.49879057,0.063,0.593815,491.2,
14-Sep-12,6.82602442,0.178,0.6121199,491.21,
15-Sep-12,9.77631915,10.8,0.542,491.17,
16-Sep-12,27.562789,23.22718,0.434,491.1,
17-Sep-12,19.6652876,19.136005,0,490.95,
18-Sep-12,12.28285144,13.05,0.42657745,491.11,
19-Sep-12,13.006646,16.953922,0.284,491,
20-Sep-12,8.732576945,5.4437246,0.23315385,490.96,
21-Sep-12,8.524395176,4.195991,0.32795736,491.01,
22-Sep-12,13.45678046,19.817741,0.48572,491.12,
23-Sep-12,12.09216316,19.77963,0.56,491.18,
24-Sep-12,10.93527455,17.150618,0.60780054,491.2,
25-Sep-12,12.80299429,8.348,0.5051109,491.13,
26-Sep-12,11.09743686,3.8039274,0.491,491.13,
27-Sep-12,8.35200636,2.7536926,0.403,491.08,
28-Sep-12,9.588250796,4.621814,0.76846296,491.23,
29-Sep-12,9.49173235,4.537752,3.8077888,491.31,
30-Sep-12,8.03661064,3.583736,2.118,491.27,
01-Oct-12,6.69434144,5.4038353,2.1413841,491.27,
02-Oct-12,7.687,7.471,1.925,491.27,
03-Oct-12,7.22173497,5.7792892,1.3052385,491.25,
04-Oct-12,11.71465653,20.99654,1.4564267,491.26,
05-Oct-12,12.57612196,17.428686,1.0988756,491.25,
06-Oct-12,11.86211799,14.89,1.2895042,491.25,
07-Oct-12,17.58184847,17.220404,2.323,491.28,
08-Oct-12,10.998042,16.416893,3.255,491.3,
09-Oct-12,11.40280061,19.77,2.4081354,491.29,
10-Oct-12,10.56140776,19.8533,2.425205,491.29,
11-Oct-12,11.49116079,16.877491,1.4648169,491.26,
12-Oct-12,13.0493485,28.452341,0.654,491.23,
13-Oct-12,16.6169783,77.7586,4.081,491.31,
14-Oct-12,19.11202096,76.518715,4.696,491.32,
15-Oct-12,19.90803325,28.467937,13.1096115,491.4,
16-Oct-12,36.81616545,26.34,16.740162,491.41,
17-Oct-12,24.13438341,28.46067,18.485958,491.42,
18-Oct-12,15.84284671,5.4932036,18.604282,491.42,
19-Oct-12,19.07461825,5.218958,5.8788805,491.34,
20-Oct-12,19.20130113,5.119703,4.4876113,491.32,
21-Oct-12,18.64448566,5.163914,6.862,491.35,
22-Oct-12,20.6730444,5.155036,16.626165,491.41,
23-Oct-12,51.602113,6.648,13.8,491.4,
24-Oct-12,229.8404092,5.7473044,8.475,491.36,
25-Oct-12,25.91994593,10.8,5.8994565,491.35,
26-Oct-12,32.52224575,13.05,5.577895,491.33,
27-Oct-12,26.77178977,15.735862,5.895,491.33,
28-Oct-12,28.97291147,16.404404,4.605,491.32,
29-Oct-12,23.36516425,15.943162,4.512594,491.32,
30-Oct-12,15.36060731,14.26,4.9150143,491.33,
31-Oct-12,13.2539261,13.552408,6.010399,491.35,
01-Nov-12,18.4473805,16.967796,17.92,491.43,
02-Nov-12,40.751311,17.219671,22.446089,491.44,
03-Nov-12,25.13089274,17.006344,23.292051,491.45,
04-Nov-12,17.66909706,13.693621,22.69,491.45,
05-Nov-12,18.48764315,14.203187,23.878166,491.45,
06-Nov-12,17.9976464,40.64,23.176718,491.45,
07-Nov-12,15.97011785,24.63,20.956259,491.44,
08-Nov-12,15.92862493,17.252378,14.574176,491.4,
09-Nov-12,15.97813725,16.483765,12.7979145,491.39,
10-Nov-12,15.41314883,10.29,12.865192,491.39,
11-Nov-12,13.05986989,5.5759606,10.3,491.38,
12-Nov-12,11.93305468,5.188401,7.0214105,491.35,
13-Nov-12,10.379267,5.881,7.379,491.35,
14-Nov-12,9.59912496,5.175191,2.251122,491.29,
15-Nov-12,10.52320099,4.3588557,2.307176,491.28,
16-Nov-12,9.17072277,2.655,2.4995527,491.29,
17-Nov-12,7.54194264,4.3439584,2.5603983,491.29,
18-Nov-12,7.36092423,4.5956388,2.034,491.28,
19-Nov-12,9.42646332,5.3235598,2.6386874,491.29,
20-Nov-12,9.95929632,5.881,2.6248996,491.29,
21-Nov-12,9.83567674,5.4313574,3.018462,491.3,
22-Nov-12,8.55551686,5.2584414,3.2634099,491.3,
23-Nov-12,12.69482986,5.0814366,3.230715,491.3,
24-Nov-12,11.85119293,5.2859983,3.529961,491.31,
25-Nov-12,12.19051444,5.3613214,3.496,491.31,
26-Nov-12,10.83289563,11.56856,3.0489783,491.3,
27-Nov-12,9.46507684,11.34,2.894124,491.3,
28-Nov-12,10.0453326,12.917753,3.496,491.31,
29-Nov-12,9.56235688,12.970713,2.926751,491.3,
30-Nov-12,8.95662121,11.553761,2.8861113,491.3,
01-Dec-12,8.32712969,7.807,2.8788424,491.3,
02-Dec-12,8.5249035,7.571,3.17,491.3,
03-Dec-12,8.37286656,6.495961,2.8815408,491.3,
04-Dec-12,8.77886757,6.036,3.234702,491.31,
05-Dec-12,9.85314036,5.3179884,4.014175,491.32,
06-Dec-12,7.833547287,6.243,4.0568347,491.32,
07-Dec-12,7.28723027,5.011729,3.830677,491.31,
08-Dec-12,7.96563235,6.883451,7.681048,491.36,
09-Dec-12,8.6474116,6.905628,6.909,491.36,
10-Dec-12,8.3942071,5.979393,8.45622,491.37,
11-Dec-12,8.42148426,6.454,6.59616,491.35,
12-Dec-12,7.63514817,5.9641576,6.7222466,491.35,
13-Dec-12,7.88691402,5.173298,7.782155,491.36,
14-Dec-12,7.31856535,6.454,7.5801353,491.36,
15-Dec-12,6.68160756,5.5401783,7.6850004,491.36,
16-Dec-12,7.14965097,6.2217317,6.105,491.35,
17-Dec-12,6.93342013,7.0868487,2.3323812,491.29,
18-Dec-12,7.70357022,6.454,2.3548203,491.29,
19-Dec-12,7.47498075,6.0517144,2.0523891,491.27,
20-Dec-12,8.08123388,6.043163,2.0560303,491.27,
