Daily River Authority trends for Gummanur from 01-Jan-1980 to 31-Dec-1985,,,,,
,,,,,
Dates,Last 10 Year Average (Flow in cumecs),Last Year (Flow in cumecs),Current Year (Flow in cumecs),Level (m),
26-Sep-84,15.64285714,6.5,13.9,491.67,
27-Sep-84,55.42857143,5.2,194.7,492.75,
28-Sep-84,22.22857143,4.2,29.3,491.76,
29-Sep-84,10.44285714,3.2,20.8,491.64,
30-Sep-84,16.31428571,2.5,33,491.77,
01-Oct-84,28.94285714,2.7,82,492.12,
02-Oct-84,41.88571429,2.5,160.2,492.57,
03-Oct-84,31.4,1.9,89.8,492.19,
04-Oct-84,24.65714286,1.5,75,492.1,
05-Oct-84,29.1,1.5,70.4,492.06,
06-Oct-84,56.32857143,1.6,170,492.54,
07-Oct-84,51.78571429,1,42.5,491.85,
08-Oct-84,43.77142857,1,53.1,491.88,
09-Oct-84,40.55714286,0.8,33.6,491.79,
10-Oct-84,70.88571429,1,24.8,491.66,
11-Oct-84,32.84285714,2.6,13.2,491.51,
12-Oct-84,21.54285714,1.3,10.8,491.48,
13-Oct-84,17.64285714,1.3,9.2,491.44,
14-Oct-84,14.28571429,0.7,12,491.53,
15-Oct-84,11.24285714,0.6,6.3,491.45,
16-Oct-84,8.642857143,1,6.3,491.4,
17-Oct-84,5.957142857,0.7,5.6,491.4,
18-Oct-84,13.14285714,11.7,4.2,491.38,
19-Oct-84,9.328571429,6.4,4.2,491.38,
20-Oct-84,6.842857143,4.9,4.1,491.36,
21-Oct-84,6.442857143,5.4,4.1,491.37,
22-Oct-84,5.1,3.5,3.6,491.36,
23-Oct-84,6.228571429,3,3,491.35,
24-Oct-84,8.842857143,2.1,3.5,491.36,
25-Oct-84,9.114285714,2.1,6,491.42,
26-Oct-84,7.885714286,2.1,5.4,491.39,
27-Oct-84,10.9,9.3,8.7,491.52,
28-Oct-84,12.62857143,5.6,9.5,491.49,
29-Oct-84,9.542857143,4.3,4.8,491.38,
30-Oct-84,12.98571429,4.7,3.8,491.37,
31-Oct-84,11.11428571,5.7,3.5,491.33,
01-Nov-84,39.7,4.8,2,491.31,
02-Nov-84,37.52857143,3.5,2.6,491.32,
03-Nov-84,20.9,2.7,3,491.33,
04-Nov-84,19.64285714,5,2,491.31,
05-Nov-84,22.37142857,5.1,2.5,491.34,
06-Nov-84,26.02857143,13,2.9,491.33,
07-Nov-84,20.44285714,4.3,1.7,491.31,
08-Nov-84,19.54285714,3.8,2.2,491.32,
09-Nov-84,14.5,2.1,1.8,491.33,
10-Nov-84,11.57142857,2.9,2.3,491.32,
11-Nov-84,9.385714286,2.3,2,491.31,
12-Nov-84,8.042857143,1.4,1.6,491.28,
13-Nov-84,7.414285714,1.5,2.1,491.3,
14-Nov-84,8.4,1.1,1.8,491.31,
15-Nov-84,8.071428571,1.1,1.4,491.3,
16-Nov-84,7.071428571,1,4.7,491.42,
17-Nov-84,6.714285714,1,4.4,491.43,
18-Nov-84,7.357142857,0.8,5.3,491.41,
19-Nov-84,29.9,0.8,3.5,491.38,
20-Nov-84,16.02857143,1,2.8,491.36,
21-Nov-84,15.05714286,0.7,2.6,491.35,
22-Nov-84,12.95714286,0.6,2.7,491.35,
23-Nov-84,11.08571429,0.6,2.6,491.34,
24-Nov-84,11.35714286,0.6,2.4,491.33,
25-Nov-84,9.657142857,0.5,2.3,491.33,
26-Nov-84,9.3,0.6,1.8,491.34,
27-Nov-84,11.1,1.2,1.9,491.33,
28-Nov-84,11.1,0.6,1.3,491.31,
29-Nov-84,8.271428571,0.5,1.5,491.31,
30-Nov-84,6.528571429,0.7,1.5,491.31,
01-Dec-84,11.3,0.5,1,491.3,
02-Dec-84,7.814285714,0.6,2.1,491.36,
03-Dec-84,6.471428571,0.6,2.3,491.38,
04-Dec-84,6.142857143,0.5,2,491.37,
05-Dec-84,5.414285714,0.7,1.9,491.37,
06-Dec-84,5.214285714,0.8,0.9,491.32,
07-Dec-84,4.728571429,0.8,1.6,491.35,
08-Dec-84,4.457142857,0.7,1.6,491.33,
09-Dec-84,3.842857143,0.4,0.9,491.32,
10-Dec-84,3.757142857,0.6,1.3,491.33,
11-Dec-84,3.242857143,0.3,1.5,491.33,
12-Dec-84,3.242857143,0.5,1,491.31,
13-Dec-84,3.328571429,0.7,1,491.31,
14-Dec-84,2.914285714,0.6,0.9,491.31,
15-Dec-84,2.771428571,0.6,0.7,491.31,
16-Dec-84,2.942857143,0.6,0.7,491.31,
17-Dec-84,2.614285714,0.6,0.8,491.31,
18-Dec-84,2.357142857,0.3,0.8,491.31,
19-Dec-84,2.514285714,0.6,0.5,491.3,
20-Dec-84,2.171428571,0.4,0.7,491.31,
21-Dec-84,2.071428571,0.4,0.7,491.31,
22-Dec-84,1.728571429,0.4,0.6,491.3,
23-Dec-84,1.8,0.5,0.4,491.29,
24-Dec-84,2.071428571,3,0.5,491.3,
25-Dec-84,2.142857143,4,0.4,491.29,
26-Dec-84,2.585714286,6.9,0.5,491.29,
27-Dec-84,2.271428571,4.6,0.6,491.31,
28-Dec-84,2.414285714,4.5,0.6,491.31,
29-Dec-84,2.285714286,3.9,0.5,491.3,
30-Dec-84,2.242857143,3.8,0.5,491.3,
31-Dec-84,2.057142857,3.1,0.7,491.31,194.7
01-Jan-85,1.985714286,3,0.9,491.32,
02-Jan-85,1.828571429,2.5,0.9,491.32,
03-Jan-85,1.742857143,2.8,0.9,491.33,
04-Jan-85,1.757142857,2.2,1.2,491.35,
05-Jan-85,1.671428571,2.2,1,491.34,
06-Jan-85,1.628571429,1.9,1.2,491.33,
07-Jan-85,1.585714286,1.9,1,491.33,
08-Jan-85,1.357142857,1.4,0.9,491.32,
09-Jan-85,1.328571429,1.3,0.8,491.31,
10-Jan-85,1.242857143,1.3,0.6,491.31,
11-Jan-85,1.142857143,0.8,0.6,491.31,
12-Jan-85,1.128571429,0.8,0.6,491.31,
13-Jan-85,1.214285714,0.8,0.7,491.31,
14-Jan-85,1.185714286,0.7,0.6,491.31,
15-Jan-85,1.114285714,1,0.4,491.31,
16-Jan-85,1.114285714,1.2,0.4,491.31,
17-Jan-85,1.071428571,1.1,0.6,491.32,
18-Jan-85,0.971428571,0.9,0.4,491.29,
19-Jan-85,0.828571429,0.8,0.3,491.27,
20-Jan-85,0.828571429,0.7,0.3,491.27,
21-Jan-85,0.814285714,0.7,0.3,491.28,
22-Jan-85,0.828571429,0.7,0.3,491.27,
23-Jan-85,0.742857143,0.5,0.2,491.26,
24-Jan-85,0.857142857,0.4,0.3,491.27,
25-Jan-85,0.714285714,0.3,0.3,491.27,
26-Jan-85,0.628571429,0.4,0.3,491.27,
27-Jan-85,0.628571429,0.3,0.3,491.27,
28-Jan-85,0.6,0.3,0.1,491.23,
29-Jan-85,0.6,0.3,0.2,491.25,
30-Jan-85,0.542857143,0.4,0.1,491.24,
31-Jan-85,0.528571429,0.4,0.1,491.24,
01-Feb-85,0.371428571,0.3,0.1,491.24,
02-Feb-85,0.371428571,0.3,0.2,491.25,
03-Feb-85,0.342857143,0.2,0.2,491.24,
04-Feb-85,0.371428571,0.2,0.1,491.23,
05-Feb-85,0.342857143,0.2,0.1,491.22,
06-Feb-85,0.357142857,0.2,0.1,491.21,
07-Feb-85,0.342857143,0.2,0.1,491.21,
08-Feb-85,0.342857143,0.4,0.1,491.21,
09-Feb-85,0.342857143,0.3,0.1,491.22,
10-Feb-85,0.371428571,0.3,0.1,491.22,
11-Feb-85,0.314285714,0.3,0.1,491.23,
12-Feb-85,0.314285714,0.3,0.1,491.23,
13-Feb-85,0.314285714,0.2,0.1,491.21,
14-Feb-85,0.442857143,1.2,0.1,491.2,
15-Feb-85,0.471428571,1.1,0.1,491.2,
16-Feb-85,0.5,1.1,0.1,491.21,
17-Feb-85,0.757142857,1.9,0.1,491.19,
18-Feb-85,0.642857143,1.5,0.1,491.19,
19-Feb-85,0.5,1,0.1,491.18,
20-Feb-85,0.714285714,1.2,0.1,491.18,
21-Feb-85,1.9,1,0.1,491.2,
22-Feb-85,2.514285714,1.1,0.1,491.17,
23-Feb-85,1.557142857,0.8,0.1,491.18,
24-Feb-85,1.442857143,0.6,0.1,491.17,
25-Feb-85,1.671428571,0.5,0.1,491.18,
26-Feb-85,0.885714286,0.3,0,491.17,
27-Feb-85,0.871428571,0.5,0,491.17,
28-Feb-85,0.657142857,0.1,0,491.18,
01-Mar-85,0.571428571,0.2,0,491.18,
02-Mar-85,0.414285714,0.1,0,491.17,
03-Mar-85,0.614285714,0.1,0,491.17,
04-Mar-85,0.557142857,0.1,0,491.18,
05-Mar-85,0.457142857,0.2,0,491.17,
06-Mar-85,0.685714286,2.1,0,491.16,
07-Mar-85,0.957142857,4.3,0,491.16,
08-Mar-85,0.685714286,2.9,0,491.16,
09-Mar-85,1.471428571,8.3,0,491.15,
10-Mar-85,0.9,4.9,0,491.15,
11-Mar-85,0.471428571,2.4,0,491.15,
12-Mar-85,0.571428571,2.3,0,491.16,
13-Mar-85,0.414285714,1,0,491.16,
14-Mar-85,1,4.6,0,491.15,
15-Mar-85,0.385714286,1.2,0,491.14,
16-Mar-85,0.4,1.4,0,491.14,
17-Mar-85,0.314285714,1.2,0,491.13,
18-Mar-85,0.242857143,0.8,0,491.14,
19-Mar-85,0.214285714,0.8,0,491.14,
20-Mar-85,0.157142857,0.5,0,491.15,
21-Mar-85,0.128571429,0.3,0,491.14,
22-Mar-85,0.114285714,0.2,0,491.15,
23-Mar-85,0.085714286,0.2,0,491.14,
24-Mar-85,0.1,0.2,0,491.14,
25-Mar-85,0.1,0.2,0.1,491.2,
26-Mar-85,0.271428571,0.2,0.1,491.16,
27-Mar-85,0.185714286,0.1,0.2,491.22,
28-Mar-85,0.157142857,0.1,0,491.17,
29-Mar-85,0.157142857,0.1,0,491.16,
30-Mar-85,0.071428571,0.1,0,491.15,
31-Mar-85,0.085714286,0.1,0,491.14,
01-Apr-85,0.057142857,0.1,0,491.15,
02-Apr-85,1.371428571,0.1,8.5,491.52,
03-Apr-85,0.1,0.1,0.2,491.26,
04-Apr-85,0.185714286,0,0.2,491.23,
05-Apr-85,0.071428571,0,0.1,491.22,
06-Apr-85,0.271428571,0,0.1,491.19,
07-Apr-85,0.157142857,0,0.1,491.19,
08-Apr-85,0.157142857,0,0.1,491.19,
09-Apr-85,0.185714286,0,0.1,491.19,
10-Apr-85,0.128571429,0.1,0.1,491.2,
11-Apr-85,0.128571429,0.2,0.1,491.19,
12-Apr-85,0.1,0.1,0.1,491.18,
13-Apr-85,0.057142857,0.1,0,491.17,
14-Apr-85,0.1,0,0.1,491.17,
15-Apr-85,0.042857143,0,0,491.17,
16-Apr-85,0.042857143,0.1,0,491.17,
17-Apr-85,0.142857143,0.1,0,491.16,
18-Apr-85,0.257142857,0.1,0,491.17,
19-Apr-85,0.242857143,0.1,0.4,491.26,
20-Apr-85,0.328571429,0,0.2,491.2,
21-Apr-85,0.142857143,0,0.1,491.19,
22-Apr-85,0.228571429,0,0,491.18,
23-Apr-85,0.2,0.1,0,491.17,
24-Apr-85,0.128571429,0.1,0,491.17,
25-Apr-85,0.114285714,0,0,491.17,
26-Apr-85,0.314285714,0,1.5,491.35,
27-Apr-85,0.142857143,0,0.3,491.27,
28-Apr-85,0.128571429,0,0.2,491.26,
29-Apr-85,0.157142857,0.1,0.3,491.24,
30-Apr-85,0.1,0,0.2,491.23,
01-May-85,0.085714286,0,0.1,491.21,
02-May-85,0.742857143,0,0.1,491.18,
03-May-85,2.985714286,0,0,491.16,
04-May-85,1.057142857,0,0,491.15,
05-May-85,0.442857143,0,0,491.15,
06-May-85,2.914285714,0,0,491.15,
07-May-85,1.242857143,0,0,491.18,
08-May-85,0.628571429,0,0,491.15,
09-May-85,0.557142857,0,0,491.17,
10-May-85,1.6,0,0,491.16,
11-May-85,1.114285714,0,0,491.16,
12-May-85,1.114285714,0,0,491.16,
13-May-85,1.371428571,0,0,491.16,
14-May-85,0.928571429,0,0,491.15,
15-May-85,0.785714286,0,0.2,491.23,
16-May-85,2.942857143,0,0.1,491.18,
17-May-85,1.214285714,0,0,491.17,
18-May-85,0.757142857,0,0,491.17,
19-May-85,0.728571429,0,0,491.16,
20-May-85,0.628571429,0,0.1,491.19,
21-May-85,0.542857143,0,0.3,491.24,
22-May-85,0.885714286,0.9,2.6,491.37,
23-May-85,0.657142857,1.8,0.3,491.27,
24-May-85,0.571428571,1.5,0.4,491.25,
25-May-85,0.4,1.2,0.2,491.22,
26-May-85,0.557142857,0.8,0.1,491.18,
27-May-85,0.314285714,0.4,0,491.18,
28-May-85,0.2,0.1,0,491.18,
29-May-85,3.828571429,0,0,491.17,
30-May-85,0.828571429,0.1,0,491.16,
31-May-85,2.042857143,0.1,0,491.15,
01-Jun-85,2.328571429,0,0,491.15,
02-Jun-85,1.328571429,0,0,491.14,
03-Jun-85,7.457142857,0,0,491.15,
04-Jun-85,2.014285714,0,0,491.15,
05-Jun-85,1.2,0,0,491.15,
06-Jun-85,2.814285714,0,0,491.15,
07-Jun-85,3.885714286,0,0.1,491.19,
08-Jun-85,9.785714286,0,0,491.19,
09-Jun-85,4.242857143,0,0,491.17,
10-Jun-85,3.357142857,0,0,491.17,
11-Jun-85,1.714285714,0,0,491.16,
12-Jun-85,4.185714286,0,0,491.15,
13-Jun-85,3.2,0,0,491.15,
14-Jun-85,2.6,0,0,491.15,
15-Jun-85,4.085714286,0,0,491.15,
16-Jun-85,3.142857143,0,0,491.14,
17-Jun-85,3.271428571,0,0,491.15,
18-Jun-85,2.442857143,0,0,491.14,
19-Jun-85,1.485714286,0,0,491.13,
20-Jun-85,1.514285714,0,0,491.13,
21-Jun-85,1.4,0,0,491.14,
22-Jun-85,1.042857143,0,0,491.14,
23-Jun-85,1,0,0,491.14,
24-Jun-85,1.328571429,0,0,491.15,
25-Jun-85,1.128571429,0,0,491.14,
26-Jun-85,1.114285714,0,0,491.14,
27-Jun-85,0.642857143,0,0,491.15,
28-Jun-85,0.557142857,0,0,491.15,
29-Jun-85,0.271428571,0,0,491.15,
30-Jun-85,0.3,0,0,491.15,
01-Jul-85,0.314285714,0,0,491.15,
02-Jul-85,0.214285714,0,0,491.15,
03-Jul-85,0.185714286,0,0,491.15,
04-Jul-85,0.171428571,0,0,491.14,
05-Jul-85,0.114285714,0,0,491.12,
06-Jul-85,0.085714286,0,0,491.13,
07-Jul-85,0.057142857,0,0,491.13,
08-Jul-85,0.042857143,0,0,491.12,
09-Jul-85,0.071428571,0,0,491.12,
10-Jul-85,0.042857143,0,0,491.12,
11-Jul-85,0.042857143,0,0,491.12,
12-Jul-85,0.042857143,0,0,491.09,
13-Jul-85,0.042857143,0,0,491.09,
14-Jul-85,0.042857143,0,0,491.08,
15-Jul-85,0.142857143,0,0,491.07,
16-Jul-85,0.042857143,0,0,491.08,
17-Jul-85,0.242857143,0.7,0,491.08,
18-Jul-85,0.171428571,0.9,0,491.08,
19-Jul-85,0.171428571,1,0,491.08,
20-Jul-85,0.1,0.5,0,491.09,
21-Jul-85,0.257142857,1.6,0,491.08,
22-Jul-85,0.457142857,2.2,0,491.12,
23-Jul-85,1.257142857,2.5,1.8,491.28,
24-Jul-85,4.414285714,3.8,0.1,491.2,
25-Jul-85,3.8,2.8,0.1,491.19,
26-Jul-85,4.1,1.9,0,491.17,
27-Jul-85,2.914285714,1.8,0,491.17,
28-Jul-85,2.1,1.2,0,491.17,
29-Jul-85,1.728571429,1,0,491.16,
30-Jul-85,1.6,2.5,0,491.15,
31-Jul-85,1.5,1.8,0,491.15,
01-Aug-85,1.285714286,1.3,0,491.15,
02-Aug-85,1.285714286,0.7,0,491.15,
03-Aug-85,1.5,1.7,0,491.16,
04-Aug-85,0.685714286,1.4,0,491.16,
05-Aug-85,1.128571429,0.9,0,491.14,
06-Aug-85,0.771428571,1,0,491.15,
07-Aug-85,1.314285714,1.1,0,491.15,
08-Aug-85,1.242857143,0.6,0,491.15,
09-Aug-85,0.942857143,0.4,0,491.14,
10-Aug-85,1.328571429,0.2,0,491.14,
11-Aug-85,0.914285714,0.1,0,491.13,
12-Aug-85,0.7,0.1,0,491.13,
13-Aug-85,0.3,0,0,491.12,
14-Aug-85,0.485714286,0,0,491.13,
15-Aug-85,0.542857143,0,0,491.13,
16-Aug-85,0.328571429,0.1,0,491.12,
17-Aug-85,0.485714286,0,0,491.12,
18-Aug-85,0.357142857,0,0,491.11,
19-Aug-85,4.471428571,0,28.4,491.68,
20-Aug-85,0.271428571,0,0.7,491.25,
21-Aug-85,0.314285714,0,0.1,491.19,
22-Aug-85,0.628571429,0,0.1,491.19,
23-Aug-85,10.94285714,0,72,492.04,
24-Aug-85,2.257142857,0,12.1,491.53,
25-Aug-85,1.571428571,0,8.3,491.44,
26-Aug-85,6.742857143,0,2,491.28,
27-Aug-85,15.92857143,0,1.8,491.28,
28-Aug-85,5.842857143,0,0.5,491.21,
29-Aug-85,7.385714286,0,0.1,491.13,
30-Aug-85,3.371428571,0,0.1,491.11,
31-Aug-85,2.142857143,0,0,491.1,
01-Sep-85,1.9,0,0,491.11,
02-Sep-85,3.625,0,16.6,491.59,
03-Sep-85,1.625,0,2.6,491.3,
04-Sep-85,5.475,0,6.9,491.47,
05-Sep-85,28.225,0,1.7,491.26,
06-Sep-85,18.2125,0,0.6,491.21,
07-Sep-85,8.3,0,0.3,491.17,
08-Sep-85,26.425,0,0.8,491.23,
09-Sep-85,16.0875,0,0.9,491.24,
10-Sep-85,14.35,0,1.1,491.25,
11-Sep-85,171.1,0,1.1,491.24,
12-Sep-85,55.9625,0,0.6,491.2,
13-Sep-85,48.0125,0,0.3,491.15,
14-Sep-85,23.5375,0,0.2,491.15,
15-Sep-85,18.9625,0,0.1,491.14,
16-Sep-85,23.3625,0,0.1,491.11,
17-Sep-85,19.225,0,0.2,491.17,
18-Sep-85,21.425,1.2,0,491.12,
19-Sep-85,56.05,34.4,33,491.72,
20-Sep-85,24.8625,2.1,3,491.31,
21-Sep-85,13.975,2.1,1.9,491.25,
22-Sep-85,19.5875,1,1.1,491.24,
23-Sep-85,19.5375,1.2,1,491.25,
24-Sep-85,17.875,0.6,12.4,491.51,
25-Sep-85,23.1125,57.8,11.3,491.5,
26-Sep-85,14.5125,13.9,6.6,491.42,
27-Sep-85,49.3625,194.7,6.9,491.41,
28-Sep-85,22.75,29.3,26.4,491.67,
29-Sep-85,14.2375,20.8,40.8,491.89,
30-Sep-85,19,33,37.8,491.75,
01-Oct-85,30.3875,82,40.5,491.79,
02-Oct-85,38.425,160.2,14.2,491.54,
03-Oct-85,28.7875,89.8,10.5,491.5,
04-Oct-85,22.375,75,6.4,491.41,
05-Oct-85,26.1875,70.4,5.8,491.38,
06-Oct-85,53.125,170,30.7,491.7,
07-Oct-85,46.4375,42.5,9,491.44,
08-Oct-85,38.9625,53.1,5.3,491.38,
09-Oct-85,36.05,33.6,4.5,491.36,
10-Oct-85,62.5625,24.8,4.3,491.38,
11-Oct-85,29.225,13.2,3.9,491.36,
12-Oct-85,19.275,10.8,3.4,491.34,
13-Oct-85,15.9,9.2,3.7,491.35,
14-Oct-85,13.0375,12,4.3,491.38,
15-Oct-85,10.325,6.3,3.9,491.38,
16-Oct-85,7.95,6.3,3.1,491.36,
17-Oct-85,5.5,5.6,2.3,491.33,
18-Oct-85,11.8125,4.2,2.5,491.32,
19-Oct-85,8.6625,4.2,4,491.36,
20-Oct-85,6.275,4.1,2.3,491.33,
21-Oct-85,6.2125,4.1,4.6,491.41,
22-Oct-85,5.3625,3.6,7.2,491.49,
23-Oct-85,6.0125,3,4.5,491.42,
24-Oct-85,8.0375,3.5,2.4,491.38,
25-Oct-85,8.15,6,1.4,491.34,
26-Oct-85,7.1375,5.4,1.9,491.33,
27-Oct-85,9.7625,8.7,1.8,491.33,
28-Oct-85,11.225,9.5,1.4,491.33,
29-Oct-85,8.5,4.8,1.2,491.32,
30-Oct-85,11.4875,3.8,1,491.31,
31-Oct-85,9.825,3.5,0.8,491.31,
01-Nov-85,34.8375,2,0.8,491.31,
02-Nov-85,32.95,2.6,0.9,491.31,
03-Nov-85,18.4,3,0.9,491.31,
04-Nov-85,17.2875,2,0.8,491.31,
05-Nov-85,19.8375,2.5,2.1,491.37,
06-Nov-85,23.0125,2.9,1.9,491.36,
07-Nov-85,18.0875,1.7,1.6,491.35,
08-Nov-85,17.875,2.2,6.2,491.45,
09-Nov-85,13.2875,1.8,4.8,491.45,
10-Nov-85,10.8375,2.3,5.7,491.45,
11-Nov-85,8.9375,2,5.8,491.45,
12-Nov-85,7.5375,1.6,4,491.42,
13-Nov-85,6.925,2.1,3.5,491.44,
14-Nov-85,7.85,1.8,4,491.44,
15-Nov-85,7.5,1.4,3.5,491.42,
16-Nov-85,6.55,4.7,2.9,491.39,
17-Nov-85,6.225,4.4,2.8,491.38,
18-Nov-85,6.6625,5.3,1.8,491.35,
19-Nov-85,26.35,3.5,1.5,491.37,
20-Nov-85,14.2,2.8,1.4,491.37,
21-Nov-85,13.375,2.6,1.6,491.37,
22-Nov-85,11.525,2.7,1.5,491.36,
23-Nov-85,9.95,2.6,2,491.39,
24-Nov-85,10.1125,2.4,1.4,491.37,
25-Nov-85,8.5875,2.3,1.1,491.35,
26-Nov-85,8.2625,1.8,1,491.35,
27-Nov-85,9.8375,1.9,1,491.35,
28-Nov-85,9.8,1.3,0.7,491.33,
29-Nov-85,7.3375,1.5,0.8,491.34,
30-Nov-85,5.8125,1.5,0.8,491.33,
01-Dec-85,9.9875,1,0.8,491.32,
02-Dec-85,6.9375,2.1,0.8,491.33,
03-Dec-85,5.7875,2.3,1,491.36,
04-Dec-85,5.475,2,0.8,491.36,
05-Dec-85,4.825,1.9,0.7,491.33,
06-Dec-85,4.6625,0.9,0.8,491.34,
07-Dec-85,4.2375,1.6,0.8,491.33,
08-Dec-85,4,1.6,0.8,491.33,
09-Dec-85,3.45,0.9,0.7,491.33,
10-Dec-85,3.375,1.3,0.7,491.33,
11-Dec-85,2.925,1.5,0.7,491.33,
12-Dec-85,2.9,1,0.5,491.31,
13-Dec-85,2.9625,1,0.4,491.31,
14-Dec-85,2.625,0.9,0.6,491.33,
15-Dec-85,2.5,0.7,0.6,491.33,
16-Dec-85,2.6625,0.7,0.7,491.33,
17-Dec-85,2.3625,0.8,0.6,491.33,
18-Dec-85,2.1375,0.8,0.6,491.33,
19-Dec-85,2.2625,0.5,0.5,491.33,
20-Dec-85,1.9875,0.7,0.7,491.33,
21-Dec-85,1.8625,0.7,0.4,491.32,
22-Dec-85,1.5625,0.6,0.4,491.32,
23-Dec-85,1.6375,0.4,0.5,491.33,
24-Dec-85,1.875,0.5,0.5,491.33,
25-Dec-85,1.925,0.4,0.4,491.31,
26-Dec-85,2.3125,0.5,0.4,491.32,
27-Dec-85,2.0375,0.6,0.4,491.32,
28-Dec-85,2.1625,0.6,0.4,491.32,
29-Dec-85,2.0625,0.5,0.5,491.31,
30-Dec-85,2,0.5,0.3,491.3,
31-Dec-85,1.8375,0.7,0.3,491.29,72
